spec,CWE,class,className,method,location,error,expecting
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00223,BenchmarkTest00223,doPost,BenchmarkTest00223.java:92,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00223,BenchmarkTest00223,doPost,BenchmarkTest00223.java:94,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00226,BenchmarkTest00226,doPost,BenchmarkTest00226.java:89,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00226,BenchmarkTest00226,doPost,BenchmarkTest00226.java:89,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00226,BenchmarkTest00226,doPost,BenchmarkTest00226.java:91,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00227,BenchmarkTest00227,doPost,BenchmarkTest00227.java:104,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00227,BenchmarkTest00227,doPost,BenchmarkTest00227.java:104,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00227,BenchmarkTest00227,doPost,BenchmarkTest00227.java:106,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00266,BenchmarkTest00266,doPost,BenchmarkTest00266.java:84,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00266,BenchmarkTest00266,doPost,BenchmarkTest00266.java:84,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00266,BenchmarkTest00266,doPost,BenchmarkTest00266.java:86,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00267,BenchmarkTest00267,doPost,BenchmarkTest00267.java:80,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00267,BenchmarkTest00267,doPost,BenchmarkTest00267.java:80,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00267,BenchmarkTest00267,doPost,BenchmarkTest00267.java:82,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00268,BenchmarkTest00268,doPost,BenchmarkTest00268.java:76,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00268,BenchmarkTest00268,doPost,BenchmarkTest00268.java:76,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00268,BenchmarkTest00268,doPost,BenchmarkTest00268.java:78,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00269,BenchmarkTest00269,doPost,BenchmarkTest00269.java:76,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00269,BenchmarkTest00269,doPost,BenchmarkTest00269.java:76,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00269,BenchmarkTest00269,doPost,BenchmarkTest00269.java:78,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00272,BenchmarkTest00272,doPost,BenchmarkTest00272.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00272,BenchmarkTest00272,doPost,BenchmarkTest00272.java:90,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00272,BenchmarkTest00272,doPost,BenchmarkTest00272.java:92,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00273,BenchmarkTest00273,doPost,BenchmarkTest00273.java:85,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00273,BenchmarkTest00273,doPost,BenchmarkTest00273.java:85,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00273,BenchmarkTest00273,doPost,BenchmarkTest00273.java:87,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00274,BenchmarkTest00274,doPost,BenchmarkTest00274.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00274,BenchmarkTest00274,doPost,BenchmarkTest00274.java:75,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00274,BenchmarkTest00274,doPost,BenchmarkTest00274.java:77,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00346,BenchmarkTest00346,doPost,BenchmarkTest00346.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00346,BenchmarkTest00346,doPost,BenchmarkTest00346.java:71,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00346,BenchmarkTest00346,doPost,BenchmarkTest00346.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00371,BenchmarkTest00371,doPost,BenchmarkTest00371.java:69,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00371,BenchmarkTest00371,doPost,BenchmarkTest00371.java:69,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00371,BenchmarkTest00371,doPost,BenchmarkTest00371.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00372,BenchmarkTest00372,doPost,BenchmarkTest00372.java:69,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00372,BenchmarkTest00372,doPost,BenchmarkTest00372.java:69,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00372,BenchmarkTest00372,doPost,BenchmarkTest00372.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00374,BenchmarkTest00374,doPost,BenchmarkTest00374.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00374,BenchmarkTest00374,doPost,BenchmarkTest00374.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00374,BenchmarkTest00374,doPost,BenchmarkTest00374.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00462,BenchmarkTest00462,doPost,BenchmarkTest00462.java:86,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00462,BenchmarkTest00462,doPost,BenchmarkTest00462.java:86,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00462,BenchmarkTest00462,doPost,BenchmarkTest00462.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00464,BenchmarkTest00464,doPost,BenchmarkTest00464.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00464,BenchmarkTest00464,doPost,BenchmarkTest00464.java:71,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00464,BenchmarkTest00464,doPost,BenchmarkTest00464.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00465,BenchmarkTest00465,doPost,BenchmarkTest00465.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00465,BenchmarkTest00465,doPost,BenchmarkTest00465.java:71,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00465,BenchmarkTest00465,doPost,BenchmarkTest00465.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00531,BenchmarkTest00531,doPost,BenchmarkTest00531.java:91,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00531,BenchmarkTest00531,doPost,BenchmarkTest00531.java:91,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00531,BenchmarkTest00531,doPost,BenchmarkTest00531.java:93,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00532,BenchmarkTest00532,doPost,BenchmarkTest00532.java:100,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00532,BenchmarkTest00532,doPost,BenchmarkTest00532.java:98,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00532,BenchmarkTest00532,doPost,BenchmarkTest00532.java:98,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00533,BenchmarkTest00533,doPost,BenchmarkTest00533.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00533,BenchmarkTest00533,doPost,BenchmarkTest00533.java:88,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00533,BenchmarkTest00533,doPost,BenchmarkTest00533.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00534,BenchmarkTest00534,doPost,BenchmarkTest00534.java:97,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00534,BenchmarkTest00534,doPost,BenchmarkTest00534.java:97,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00534,BenchmarkTest00534,doPost,BenchmarkTest00534.java:99,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00536,BenchmarkTest00536,doPost,BenchmarkTest00536.java:83,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00536,BenchmarkTest00536,doPost,BenchmarkTest00536.java:83,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00536,BenchmarkTest00536,doPost,BenchmarkTest00536.java:85,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00537,BenchmarkTest00537,doPost,BenchmarkTest00537.java:78,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00537,BenchmarkTest00537,doPost,BenchmarkTest00537.java:78,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00537,BenchmarkTest00537,doPost,BenchmarkTest00537.java:80,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00631,BenchmarkTest00631,doPost,BenchmarkTest00631.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00631,BenchmarkTest00631,doPost,BenchmarkTest00631.java:75,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00631,BenchmarkTest00631,doPost,BenchmarkTest00631.java:77,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00634,BenchmarkTest00634,doPost,BenchmarkTest00634.java:76,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00634,BenchmarkTest00634,doPost,BenchmarkTest00634.java:76,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00634,BenchmarkTest00634,doPost,BenchmarkTest00634.java:78,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00635,BenchmarkTest00635,doPost,BenchmarkTest00635.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00635,BenchmarkTest00635,doPost,BenchmarkTest00635.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00635,BenchmarkTest00635,doPost,BenchmarkTest00635.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00636,BenchmarkTest00636,doPost,BenchmarkTest00636.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00636,BenchmarkTest00636,doPost,BenchmarkTest00636.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00636,BenchmarkTest00636,doPost,BenchmarkTest00636.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00637,BenchmarkTest00637,doPost,BenchmarkTest00637.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00637,BenchmarkTest00637,doPost,BenchmarkTest00637.java:71,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00637,BenchmarkTest00637,doPost,BenchmarkTest00637.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00638,BenchmarkTest00638,doPost,BenchmarkTest00638.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00638,BenchmarkTest00638,doPost,BenchmarkTest00638.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00638,BenchmarkTest00638,doPost,BenchmarkTest00638.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00703,BenchmarkTest00703,doPost,BenchmarkTest00703.java:84,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00703,BenchmarkTest00703,doPost,BenchmarkTest00703.java:84,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00703,BenchmarkTest00703,doPost,BenchmarkTest00703.java:86,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00704,BenchmarkTest00704,doPost,BenchmarkTest00704.java:77,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00704,BenchmarkTest00704,doPost,BenchmarkTest00704.java:77,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00704,BenchmarkTest00704,doPost,BenchmarkTest00704.java:79,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00705,BenchmarkTest00705,doPost,BenchmarkTest00705.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00705,BenchmarkTest00705,doPost,BenchmarkTest00705.java:72,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00705,BenchmarkTest00705,doPost,BenchmarkTest00705.java:74,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00708,BenchmarkTest00708,doPost,BenchmarkTest00708.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00708,BenchmarkTest00708,doPost,BenchmarkTest00708.java:68,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00708,BenchmarkTest00708,doPost,BenchmarkTest00708.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00710,BenchmarkTest00710,doPost,BenchmarkTest00710.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00710,BenchmarkTest00710,doPost,BenchmarkTest00710.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00710,BenchmarkTest00710,doPost,BenchmarkTest00710.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00789,BenchmarkTest00789,doPost,BenchmarkTest00789.java:95,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00789,BenchmarkTest00789,doPost,BenchmarkTest00789.java:95,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00789,BenchmarkTest00789,doPost,BenchmarkTest00789.java:97,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00790,BenchmarkTest00790,doPost,BenchmarkTest00790.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00790,BenchmarkTest00790,doPost,BenchmarkTest00790.java:88,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00790,BenchmarkTest00790,doPost,BenchmarkTest00790.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00794,BenchmarkTest00794,doPost,BenchmarkTest00794.java:91,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00794,BenchmarkTest00794,doPost,BenchmarkTest00794.java:91,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00794,BenchmarkTest00794,doPost,BenchmarkTest00794.java:93,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00796,BenchmarkTest00796,doPost,BenchmarkTest00796.java:97,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00796,BenchmarkTest00796,doPost,BenchmarkTest00796.java:97,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00796,BenchmarkTest00796,doPost,BenchmarkTest00796.java:99,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00797,BenchmarkTest00797,doPost,BenchmarkTest00797.java:96,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00797,BenchmarkTest00797,doPost,BenchmarkTest00797.java:96,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00797,BenchmarkTest00797,doPost,BenchmarkTest00797.java:98,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00868,BenchmarkTest00868,doPost,BenchmarkTest00868.java:93,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00868,BenchmarkTest00868,doPost,BenchmarkTest00868.java:93,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00868,BenchmarkTest00868,doPost,BenchmarkTest00868.java:95,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00869,BenchmarkTest00869,doPost,BenchmarkTest00869.java:92,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00869,BenchmarkTest00869,doPost,BenchmarkTest00869.java:92,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00869,BenchmarkTest00869,doPost,BenchmarkTest00869.java:94,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00870,BenchmarkTest00870,doPost,BenchmarkTest00870.java:65,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00870,BenchmarkTest00870,doPost,BenchmarkTest00870.java:65,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00870,BenchmarkTest00870,doPost,BenchmarkTest00870.java:67,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00871,BenchmarkTest00871,doPost,BenchmarkTest00871.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00871,BenchmarkTest00871,doPost,BenchmarkTest00871.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00871,BenchmarkTest00871,doPost,BenchmarkTest00871.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00872,BenchmarkTest00872,doPost,BenchmarkTest00872.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00872,BenchmarkTest00872,doPost,BenchmarkTest00872.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00872,BenchmarkTest00872,doPost,BenchmarkTest00872.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00875,BenchmarkTest00875,doPost,BenchmarkTest00875.java:79,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00875,BenchmarkTest00875,doPost,BenchmarkTest00875.java:79,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00875,BenchmarkTest00875,doPost,BenchmarkTest00875.java:81,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00876,BenchmarkTest00876,doPost,BenchmarkTest00876.java:74,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00876,BenchmarkTest00876,doPost,BenchmarkTest00876.java:74,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00876,BenchmarkTest00876,doPost,BenchmarkTest00876.java:76,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00961,BenchmarkTest00961,doPost,BenchmarkTest00961.java:83,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00961,BenchmarkTest00961,doPost,BenchmarkTest00961.java:83,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00961,BenchmarkTest00961,doPost,BenchmarkTest00961.java:85,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00963,BenchmarkTest00963,doPost,BenchmarkTest00963.java:83,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00963,BenchmarkTest00963,doPost,BenchmarkTest00963.java:83,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest00963,BenchmarkTest00963,doPost,BenchmarkTest00963.java:85,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01038,BenchmarkTest01038,doPost,BenchmarkTest01038.java:69,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01038,BenchmarkTest01038,doPost,BenchmarkTest01038.java:69,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
